event_id,participant_id,session_id,recording_date,scenario_id,worker_id,helmet_id,hazard_id,hazard_type,occurred_at,event_duration_seconds,rssi_mean,rssi_peak,rssi_min,rssi_std,rssi_slope,warning_duration_seconds,danger_duration_seconds,state_transition_count,packet_loss_count,acceleration_max_g,gyroscope_max_dps,orientation_change_deg,sudden_motion,candidate_impact,candidate_fall,post_event_stillness_seconds,temperature_c,humidity_percent,mq135_deviation,hazard_active,alarm_level,local_warning_success,repeated_exposure_count,similar_event_count,connectivity_status,supervisor_priority,verification_label,label_source,data_origin
EVT-SYN-0002724,P004,S09,2026-03-21,FORKLIFT_CROSSING,W04,HELMET-W04,F01,FORKLIFT,2026-03-21T15:15:00+00:00,8.423,-64.1,-55.785,-69.072,3.731,1.4451,4.154,3.798,3,0,1.7264,123.934,27.063,False,False,False,0.0,30.201,66.203,163.974,True,CRITICAL,True,0,0,ONLINE,LOW,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002725,P005,S09,2026-03-24,REPEATED_EXPOSURE,W05,HELMET-W05,F03,FORKLIFT,2026-03-24T15:15:00+00:00,10.931,-64.152,-54.913,-72.937,5.101,-0.9061,4.809,3.845,4,2,1.7449,90.544,14.652,False,False,False,0.501,31.348,65.841,275.086,True,CRITICAL,True,5,2,ONLINE,MEDIUM,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002726,P006,S09,2026-03-27,FORKLIFT_APPROACH,W06,HELMET-W06,F01,FORKLIFT,2026-03-27T15:15:00+00:00,12.433,-64.1,-58.694,-72.806,3.961,2.6364,6.684,3.492,2,0,1.7537,50.583,9.742,False,False,False,0.944,31.368,77.026,301.636,True,HIGH,True,0,0,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002727,P007,S09,2026-03-30,FORKLIFT_APPROACH,W07,HELMET-W07,F01,FORKLIFT,2026-03-30T15:15:00+00:00,6.327,-64.238,-57.763,-67.802,3.138,3.9863,5.083,0.935,0,0,1.453,115.77,9.18,False,False,False,0.0,31.5,58.91,242.208,True,HIGH,True,1,0,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002728,P008,S09,2026-04-02,RSSI_FLUCTUATION,W08,HELMET-W08,F03,FORKLIFT,2026-04-02T15:15:00+00:00,7.965,-70.918,-61.408,-79.519,6.444,0.0004,6.018,0.98,1,1,1.5018,71.871,18.526,False,False,False,0.796,32.192,81.559,317.694,True,HIGH,True,2,1,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002729,P009,S09,2026-01-05,SUDDEN_MOTION_AFTER_WARNING,W09,HELMET-W09,F02,FORKLIFT,2026-01-05T15:15:00+00:00,10.727,-58.417,-54.348,-65.064,2.988,1.3834,5.827,3.467,3,3,2.7654,214.788,35.712,True,False,False,3.912,25.678,56.836,471.117,True,CRITICAL,True,2,0,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002730,P010,S09,2026-01-08,FALL_CANDIDATE,W10,HELMET-W10,F02,FORKLIFT,2026-01-08T15:15:00+00:00,5.129,-67.002,-55.308,-76.9,6.726,-0.974,1.577,1.038,1,1,3.288,343.898,70.639,True,False,True,6.812,31.447,57.432,241.406,True,CRITICAL,True,2,1,ONLINE,HIGH,SIMULATED_FALL_CANDIDATE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002731,P011,S09,2026-01-11,FORKLIFT_CROSSING,W11,HELMET-W11,F02,FORKLIFT,2026-01-11T15:15:00+00:00,6.261,-55.285,-47.682,-59.451,2.925,0.9924,3.854,1.781,0,1,2.3717,95.13,24.661,False,False,False,0.0,31.078,72.106,22.482,True,CRITICAL,True,3,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002732,P012,S09,2026-01-14,FORKLIFT_APPROACH,W12,HELMET-W12,F02,FORKLIFT,2026-01-14T15:15:00+00:00,7.069,-71.148,-65.022,-77.85,3.919,2.0024,4.632,1.07,3,0,1.7052,125.676,17.816,False,False,False,0.0,27.341,62.682,56.36,True,HIGH,True,0,0,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002733,P013,S09,2026-01-17,NORMAL_PASSAGE,W13,HELMET-W13,F03,FORKLIFT,2026-01-17T15:15:00+00:00,4.853,-86.586,-82.174,-91.304,2.446,-1.1619,2.042,0.0,2,1,1.244,0.0,14.253,False,False,False,0.761,31.63,62.63,211.694,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002734,P014,S09,2026-01-20,SUDDEN_MOTION_AFTER_WARNING,W14,HELMET-W14,L01,LASER_CUTTER,2026-01-20T15:15:00+00:00,12.661,-60.659,-52.617,-65.486,3.06,2.1498,4.409,6.057,3,2,3.1498,212.233,24.279,True,False,False,0.0,31.906,54.836,239.617,True,CRITICAL,True,2,3,ONLINE,HIGH,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002735,P015,S09,2026-01-23,REPEATED_EXPOSURE,W15,HELMET-W15,F03,FORKLIFT,2026-01-23T15:15:00+00:00,10.901,-61.86,-59.041,-67.225,2.929,0.581,6.011,3.43,1,0,1.8599,147.016,31.612,False,False,False,1.604,29.937,56.519,321.429,True,HIGH,True,8,4,ONLINE,MEDIUM,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002736,P016,S09,2026-01-26,FORKLIFT_APPROACH,W16,HELMET-W16,F03,FORKLIFT,2026-01-26T15:15:00+00:00,10.245,-65.556,-59.584,-70.938,3.403,1.6541,6.711,1.908,2,1,1.4809,74.747,15.839,False,True,False,3.206,32.425,65.218,71.829,True,HIGH,True,2,0,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002737,P017,S09,2026-01-29,NORMAL_PASSAGE,W17,HELMET-W17,F02,FORKLIFT,2026-01-29T15:15:00+00:00,4.565,-82.722,-74.66,-88.097,3.317,0.057,2.074,0.877,3,1,1.305,59.833,15.508,False,False,False,2.998,29.825,56.702,171.856,False,MODERATE,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002738,P018,S09,2026-02-01,NORMAL_PASSAGE,W18,HELMET-W18,F02,FORKLIFT,2026-02-01T15:15:00+00:00,3.195,-83.057,-75.794,-91.235,3.942,0.3991,1.054,0.0,2,0,1.1215,3.578,20.682,False,False,False,3.055,29.541,68.362,21.566,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002739,P019,S09,2026-02-04,FORKLIFT_APPROACH,W19,HELMET-W19,F02,FORKLIFT,2026-02-04T15:15:00+00:00,9.954,-65.15,-59.295,-70.123,3.277,2.3738,5.609,1.968,2,1,2.4427,100.329,22.754,False,False,False,2.327,31.271,67.474,-44.189,True,HIGH,True,1,1,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002740,P020,S09,2026-02-07,AIR_QUALITY_DEGRADATION,W20,HELMET-W20,F02,FORKLIFT,2026-02-07T15:15:00+00:00,2.668,-77.92,-70.184,-85.33,3.296,0.1734,1.801,0.0,1,0,1.5808,45.95,0.0,False,False,False,0.011,27.313,74.04,885.055,True,MODERATE,True,1,0,ONLINE,MEDIUM,SIMULATED_ENVIRONMENTAL_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002741,P021,S09,2026-02-10,SUDDEN_MOTION_AFTER_WARNING,W01,HELMET-W01,L01,LASER_CUTTER,2026-02-10T15:15:00+00:00,8.277,-63.375,-55.973,-72.572,4.831,2.1255,3.04,3.74,3,0,3.0053,215.909,31.913,True,False,False,0.0,29.949,75.297,20.328,True,CRITICAL,True,1,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002742,P022,S09,2026-02-13,PROLONGED_DANGER,W02,HELMET-W02,L01,LASER_CUTTER,2026-02-13T15:15:00+00:00,12.85,-58.348,-54.392,-63.49,3.683,1.1645,3.251,7.184,0,0,1.9363,68.029,0.885,False,False,False,1.923,27.734,58.017,188.85,True,CRITICAL,True,3,3,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002743,P023,S09,2026-02-16,PROLONGED_DANGER,W03,HELMET-W03,F01,FORKLIFT,2026-02-16T15:15:00+00:00,13.045,-61.315,-55.905,-64.969,3.621,0.0899,3.328,9.103,2,0,1.9961,38.968,16.766,False,False,False,1.077,28.217,60.253,-221.43,True,CRITICAL,True,3,2,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002744,P024,S09,2026-02-19,SUDDEN_MOTION_AFTER_WARNING,W04,HELMET-W04,G01,GRINDING_MACHINE,2026-02-19T15:15:00+00:00,10.835,-59.519,-54.322,-67.332,3.091,2.3975,5.913,4.11,1,0,2.8758,170.342,47.206,True,True,False,4.368,29.367,59.436,146.25,True,CRITICAL,True,5,2,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002745,P025,S09,2026-02-22,NORMAL_PASSAGE,W05,HELMET-W05,G01,GRINDING_MACHINE,2026-02-22T15:15:00+00:00,2.228,-83.727,-81.813,-85.619,2.531,-0.7552,0.695,0.0,2,1,0.8329,93.7,2.17,False,False,False,1.104,26.409,58.703,45.676,True,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002746,P026,S09,2026-02-25,RSSI_FLUCTUATION,W06,HELMET-W06,G01,GRINDING_MACHINE,2026-02-25T15:15:00+00:00,5.943,-74.507,-61.26,-86.882,7.892,0.8246,2.645,0.584,4,3,1.7353,58.917,20.005,False,False,False,0.0,29.251,60.732,170.872,False,MODERATE,True,1,1,ONLINE,LOW,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002747,P027,S09,2026-02-28,FORKLIFT_APPROACH,W07,HELMET-W07,F01,FORKLIFT,2026-02-28T15:15:00+00:00,9.591,-70.072,-67.149,-73.617,2.291,3.2717,5.915,2.034,1,1,1.45,38.182,3.561,True,False,False,1.929,29.373,66.696,318.237,True,HIGH,True,0,0,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002748,P028,S09,2026-03-03,NORMAL_WORK_NEAR_MACHINE,W08,HELMET-W08,F01,FORKLIFT,2026-03-03T15:15:00+00:00,8.025,-71.469,-70.382,-72.406,0.425,0.5526,7.089,0.217,0,0,2.0377,77.978,5.843,True,False,False,0.056,33.534,67.931,7.147,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002749,P029,S09,2026-03-06,NORMAL_PASSAGE,W09,HELMET-W09,G01,GRINDING_MACHINE,2026-03-06T15:15:00+00:00,1.236,-84.168,-80.77,-86.625,1.313,1.2758,0.491,0.0,0,0,1.3711,100.927,7.256,False,False,False,1.466,30.767,52.122,194.583,True,SAFE,True,1,1,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002750,P030,S09,2026-03-09,BLE_PACKET_LOSS,W10,HELMET-W10,F01,FORKLIFT,2026-03-09T15:15:00+00:00,5.242,-72.483,-65.354,-82.848,5.454,0.1628,3.768,0.0,1,11,1.3936,72.274,24.762,False,True,False,3.176,30.612,67.718,231.162,True,HIGH,False,1,2,DEGRADED,MEDIUM,SYNTHETIC_INSUFFICIENT_EVIDENCE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002751,P031,S09,2026-03-12,NORMAL_WORK_NEAR_MACHINE,W11,HELMET-W11,L01,LASER_CUTTER,2026-03-12T15:15:00+00:00,8.315,-73.669,-70.412,-79.692,2.413,0.2424,5.326,0.937,1,0,1.3508,61.332,9.231,False,False,False,2.011,34.385,72.175,240.171,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002752,P032,S09,2026-03-15,BLE_PACKET_LOSS,W12,HELMET-W12,L01,LASER_CUTTER,2026-03-15T15:15:00+00:00,4.413,-76.235,-66.743,-84.0,5.311,-0.5741,2.982,0.0,4,9,1.6175,85.385,43.239,False,False,False,1.272,26.003,58.056,13.892,True,HIGH,True,1,0,DEGRADED,LOW,SYNTHETIC_INSUFFICIENT_EVIDENCE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002753,P033,S09,2026-03-18,FORKLIFT_CROSSING,W13,HELMET-W13,F03,FORKLIFT,2026-03-18T15:15:00+00:00,10.571,-55.225,-49.674,-60.567,2.885,1.1094,5.685,3.532,1,0,2.7454,114.44,27.659,True,False,False,0.0,24.063,64.528,456.316,True,CRITICAL,True,5,3,ONLINE,HIGH,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002754,P034,S09,2026-03-21,SUDDEN_MOTION_AFTER_WARNING,W14,HELMET-W14,G01,GRINDING_MACHINE,2026-03-21T15:15:00+00:00,9.875,-66.546,-61.491,-73.839,3.45,1.2858,4.827,2.469,1,6,3.3413,252.949,31.316,True,False,False,0.0,32.377,60.217,-47.113,True,HIGH,True,5,1,DEGRADED,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002755,P035,S09,2026-03-24,BLE_PACKET_LOSS,W15,HELMET-W15,G01,GRINDING_MACHINE,2026-03-24T15:15:00+00:00,9.945,-72.035,-61.905,-82.68,7.376,0.2685,4.963,1.79,2,5,1.6886,74.681,21.627,False,False,False,0.0,28.034,48.729,296.254,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_INSUFFICIENT_EVIDENCE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002756,P036,S09,2026-03-27,NORMAL_WORK_NEAR_MACHINE,W16,HELMET-W16,F01,FORKLIFT,2026-03-27T15:15:00+00:00,8.721,-73.837,-68.482,-81.797,3.864,1.7697,6.65,0.731,2,0,1.3572,102.746,1.508,False,False,False,2.269,30.279,72.267,244.264,True,MODERATE,True,1,2,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002757,P037,S09,2026-03-30,SUDDEN_MOTION_AFTER_WARNING,W17,HELMET-W17,F02,FORKLIFT,2026-03-30T15:15:00+00:00,11.36,-58.657,-52.177,-64.764,4.954,2.1937,7.007,2.292,1,2,2.5434,230.613,49.876,True,False,False,0.0,27.486,64.984,336.429,True,CRITICAL,True,2,2,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002758,P038,S09,2026-04-02,NORMAL_WORK_NEAR_MACHINE,W18,HELMET-W18,F02,FORKLIFT,2026-04-02T15:15:00+00:00,7.675,-75.911,-66.386,-84.271,5.757,0.0009,5.598,0.0,5,2,1.2243,55.442,5.089,False,False,False,1.428,27.55,71.21,165.687,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002759,P039,S09,2026-01-05,NORMAL_PASSAGE,W19,HELMET-W19,G01,GRINDING_MACHINE,2026-01-05T15:15:00+00:00,4.731,-78.557,-74.016,-81.949,2.375,0.2117,2.68,0.177,2,0,1.3436,40.609,2.611,False,False,False,0.0,30.506,75.699,-143.534,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002760,P040,S09,2026-01-08,NORMAL_WORK_NEAR_MACHINE,W20,HELMET-W20,G01,GRINDING_MACHINE,2026-01-08T15:15:00+00:00,9.082,-67.375,-60.421,-73.022,3.666,0.9548,6.596,1.134,2,1,1.4434,59.641,31.047,False,False,False,0.0,32.689,64.766,160.038,True,HIGH,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002761,P001,S10,2026-03-19,NORMAL_PASSAGE,W01,HELMET-W01,F01,FORKLIFT,2026-03-19T16:15:00+00:00,2.423,-80.49,-79.173,-82.425,0.527,1.0109,1.136,0.008,1,2,1.5662,56.662,19.981,True,False,False,3.218,27.365,57.602,194.125,False,SAFE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002762,P002,S10,2026-03-22,NORMAL_PASSAGE,W02,HELMET-W02,F01,FORKLIFT,2026-03-22T16:15:00+00:00,7.528,-81.968,-73.944,-88.443,3.058,0.047,4.142,0.539,0,0,1.4112,60.166,12.24,False,False,False,3.341,29.705,71.836,208.479,True,MODERATE,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002763,P003,S10,2026-03-25,NORMAL_WORK_NEAR_MACHINE,W03,HELMET-W03,F03,FORKLIFT,2026-03-25T16:15:00+00:00,7.439,-77.508,-69.781,-84.199,4.22,-0.6459,5.637,0.213,1,0,1.8648,29.007,23.802,False,False,False,1.343,31.324,63.471,66.088,True,MODERATE,True,1,2,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002764,P004,S10,2026-03-28,REPEATED_EXPOSURE,W04,HELMET-W04,L01,LASER_CUTTER,2026-03-28T16:15:00+00:00,10.576,-67.683,-64.004,-73.218,2.517,0.9426,6.894,3.51,1,1,1.5441,164.423,16.616,False,False,False,0.0,29.102,56.435,37.011,False,MODERATE,True,9,3,ONLINE,LOW,SIMULATED_REPEATED_EXPOSURE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002765,P005,S10,2026-03-31,AIR_QUALITY_DEGRADATION,W05,HELMET-W05,F02,FORKLIFT,2026-03-31T16:15:00+00:00,5.536,-76.175,-69.842,-81.808,3.614,-0.4086,4.744,0.0,2,2,1.5185,20.158,23.599,False,False,False,2.51,26.441,71.567,1116.174,True,MODERATE,True,0,0,ONLINE,LOW,SIMULATED_ENVIRONMENTAL_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002766,P006,S10,2026-04-03,FORKLIFT_CROSSING,W06,HELMET-W06,F01,FORKLIFT,2026-04-03T16:15:00+00:00,8.296,-63.136,-55.254,-71.293,4.761,2.803,6.461,0.592,2,1,1.8943,184.254,33.692,False,False,False,1.545,31.203,70.994,239.498,True,CRITICAL,True,1,2,ONLINE,LOW,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002767,P007,S10,2026-01-06,HAZARD_INACTIVE,W07,HELMET-W07,F01,FORKLIFT,2026-01-06T16:15:00+00:00,12.878,-62.782,-55.383,-67.73,3.038,0.9814,5.435,5.201,2,0,1.3734,79.522,11.076,False,False,False,1.027,26.791,78.233,154.0,False,MODERATE,True,2,0,ONLINE,MEDIUM,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002768,P008,S10,2026-01-09,NORMAL_WORK_NEAR_MACHINE,W08,HELMET-W08,L01,LASER_CUTTER,2026-01-09T16:15:00+00:00,9.853,-77.176,-67.631,-86.161,3.981,0.7232,5.642,1.675,2,3,1.3956,80.588,0.0,False,False,False,0.94,28.904,65.474,173.81,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002769,P009,S10,2026-01-12,NORMAL_WORK_NEAR_MACHINE,W09,HELMET-W09,L01,LASER_CUTTER,2026-01-12T16:15:00+00:00,9.435,-70.97,-64.769,-76.96,2.375,1.4585,7.914,0.0,0,0,0.8,101.803,9.812,False,False,False,0.0,26.456,60.044,-92.16,True,HIGH,True,1,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002770,P010,S10,2026-01-15,HAZARD_INACTIVE,W10,HELMET-W10,G01,GRINDING_MACHINE,2026-01-15T16:15:00+00:00,7.926,-61.44,-51.017,-70.62,4.782,1.0971,3.381,2.733,1,0,1.9983,62.536,2.999,False,False,False,2.068,29.539,75.449,27.314,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002771,P011,S10,2026-01-18,FORKLIFT_APPROACH,W11,HELMET-W11,F01,FORKLIFT,2026-01-18T16:15:00+00:00,10.762,-66.882,-61.276,-74.56,4.501,0.921,6.852,1.63,4,1,2.1276,59.621,21.107,False,False,False,0.0,32.789,60.743,318.257,True,HIGH,True,1,0,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002772,P012,S10,2026-01-21,FORKLIFT_APPROACH,W12,HELMET-W12,F02,FORKLIFT,2026-01-21T16:15:00+00:00,9.019,-70.03,-61.618,-76.028,5.429,3.4722,6.059,1.171,6,0,1.0957,95.594,19.004,False,False,True,7.475,30.765,69.773,0.58,True,HIGH,True,0,0,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002773,P013,S10,2026-01-24,NORMAL_PASSAGE,W13,HELMET-W13,L01,LASER_CUTTER,2026-01-24T16:15:00+00:00,0.5,-82.966,-76.052,-90.62,4.337,-1.5224,0.0,0.0,3,0,1.7514,53.583,0.0,False,False,False,2.121,28.465,60.914,168.353,True,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002774,P014,S10,2026-01-27,FORKLIFT_APPROACH,W14,HELMET-W14,F03,FORKLIFT,2026-01-27T16:15:00+00:00,10.246,-72.297,-66.042,-75.025,2.531,2.7683,6.7,0.463,6,1,2.3516,82.164,13.675,False,False,False,3.219,31.929,70.581,269.377,True,HIGH,True,3,3,ONLINE,MEDIUM,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002775,P015,S10,2026-01-30,FORKLIFT_APPROACH,W15,HELMET-W15,F01,FORKLIFT,2026-01-30T16:15:00+00:00,10.431,-70.718,-64.78,-76.608,4.182,2.2982,7.667,1.115,3,1,1.0672,96.959,11.874,False,False,False,0.0,33.811,67.67,182.919,True,HIGH,True,1,1,ONLINE,LOW,SIMULATED_UNSAFE_PROXIMITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002776,P016,S10,2026-02-02,PROLONGED_DANGER,W16,HELMET-W16,G01,GRINDING_MACHINE,2026-02-02T16:15:00+00:00,15.048,-54.899,-52.183,-57.376,1.941,0.1874,4.273,7.117,2,0,2.0027,83.653,12.525,True,False,False,0.0,28.773,63.198,162.977,True,CRITICAL,True,4,0,ONLINE,HIGH,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002777,P017,S10,2026-02-05,HAZARD_INACTIVE,W17,HELMET-W17,F01,FORKLIFT,2026-02-05T16:15:00+00:00,7.92,-60.112,-53.323,-65.378,3.857,-0.7003,5.578,1.495,1,1,1.5057,42.491,10.341,False,False,False,1.49,31.312,60.686,-250.0,False,MODERATE,True,1,1,ONLINE,LOW,SYNTHETIC_HAZARD_INACTIVE,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002778,P018,S10,2026-02-08,RSSI_FLUCTUATION,W18,HELMET-W18,F03,FORKLIFT,2026-02-08T16:15:00+00:00,5.368,-75.911,-65.285,-83.238,6.671,1.6673,3.74,0.0,1,1,1.3989,94.995,8.387,False,False,True,5.689,30.07,64.051,316.267,True,HIGH,True,2,0,ONLINE,MEDIUM,SYNTHETIC_FALSE_ALARM,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002779,P019,S10,2026-02-11,PROLONGED_DANGER,W19,HELMET-W19,L01,LASER_CUTTER,2026-02-11T16:15:00+00:00,10.731,-61.394,-56.067,-66.557,4.29,-0.3023,1.855,7.756,1,0,1.4649,112.559,20.119,False,False,False,1.351,30.529,72.343,149.332,True,CRITICAL,True,2,1,ONLINE,MEDIUM,SIMULATED_HIGH_RISK,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
EVT-SYN-0002780,P020,S10,2026-02-14,NORMAL_PASSAGE,W20,HELMET-W20,F03,FORKLIFT,2026-02-14T16:15:00+00:00,5.589,-78.601,-74.173,-83.947,2.534,-0.4994,3.27,0.952,1,1,1.6998,42.569,11.97,False,False,False,0.0,29.325,64.682,-128.877,False,MODERATE,True,0,0,ONLINE,LOW,SYNTHETIC_NORMAL_ACTIVITY,SYNTHETIC_SCENARIO_POLICY_WITH_NOISE,SYNTHETIC
